"","id","group","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation"
"140","111_cantonS12","5Tage-mit",13.03250443,65.79402395,9.914582556,0.705081055,104.2999995,0.100000143,3.75,66,-0.12849162,-0.407166124,6,18.68878987
"141","112_cantonS13","5Tage-mit",25.65992924,884.4376156,7.229345117,0.280667823,653.5999997,5.050000072,2.699999809,68,0.441093838,0.336950624,52,32.30463819
"142","113_cantonS14","5Tage-mit",17.74126338,588.8451803,8.036950319,0.434480001,664.1999986,3.849999905,2,90,0.326713009,0.498741822,39,24.73331687
"143","114_cantonS15","5Tage-mit",25.42736622,1051.030959,6.818214572,0.264447444,757.9999995,7.299999952,1.700000048,67,0.721938381,0.696969697,67,42.25080404
"144","115_cantonS16","5Tage-mit",21.10321529,747.7033437,7.722357833,0.368912598,675.1999996,6.399999857,1.600000143,77,0.102040816,-0.246031746,52,24.27413618
"145","116_cantonS17","5Tage-mit",18.5202101,570.4450733,6.496536967,0.339648792,551.8,5.949999928,2.399999857,57,0.025795357,-0.647518382,39,18.38122743
"146","117_cantonS18","5Tage-mit",24.5251195,1087.938442,5.49655418,0.220335144,790.2999992,8.399999976,1.599999905,37,0.151830945,0.145794393,84,19.23680326
"147","118_cantonS19","5Tage-mit",19.57538722,667.7506499,8.572634213,0.417442491,665.4999993,4.600000143,1.799999952,80,0.510388083,0.35520246,42,32.21161023
"148","119_cantonS20","5Tage-mit",16.04283973,587.4670113,8.242979499,0.481811565,707,3.350000024,1.699999809,75,0.087464115,-0.12570056,39,22.89437275
"149","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","","",21.17121902,686.0592767,7.190422997,0.355511195,593.15,4.8625,2.417499971,71.7,0.282368523,0.153262416,48.75,26.34400295
"151","","",4.441557784,274.7770606,1.130780012,0.140999947,172.0455278,2.596651398,1.130472075,20.59662721,0.285079167,0.428792436,21.37848156,8.64869415
"152","","",0.993162513,61.44201862,0.252850098,0.031528547,38.47054953,0.580628904,0.252781241,4.605545856,0.06374564,0.095880903,4.780373802,1.933906804
